,Match_id,League_id,Season,Stage,Date,H_team,A_team,Result,H_Speed,H_Pass,H_Shoot,H_Pressure,H_chPass,H_chCross,H_dAggr,H_dWidth,A_Speed,A_Pass,A_Shoot,A_Pressure,A_chPass,A_chCross,A_dAggr,A_dWidth,H_age,A_age,H_TMV,A_TMV,FTHG,FTAG,HS,AS,HST,AST,H_Form03,A_Form03,H_Form05,A_Form05,H_MeanShots03,A_MeanShots03,H_MeanShots05,A_MeanShots05,H_MeanShotsOnTarget03,A_MeanShotsOnTarget03,H_MeanShotsOnTarget05,A_MeanShotsOnTarget05,H_MeanFullTimeGoals03,A_MeanFullTimeGoals03,H_MeanFullTimeGoals05,A_MeanFullTimeGoals05,H_WeightedMeanShots03,A_WeightedMeanShots03,H_WeightedMeanShots05,A_WeightedMeanShots05,H_WeightedMeanShotsOnTarget03,A_WeightedMeanShotsOnTarget03,H_WeightedMeanShotsOnTarget05,A_WeightedMeanShotsOnTarget05,H_WeightedMeanFullTimeGoals03,A_WeightedMeanFullTimeGoals03,H_WeightedMeanFullTimeGoals05,A_WeightedMeanFullTimeGoals05,H_xgoals,A_xgoals
257,23983,21518,2014/2015,26,2015-03-08,Villarreal CF,RC Celta de Vigo,0,35,35,58,51,43,57,51,56,53,62,52,42,59,68,52,65,23.1,23.3,88.0,39.0,4,1,12,13,8,4,5,0,8,4,17.5,17.5,14.75,14.5,7.0,4.5,5.75,3.75,2.5,1.5,1.75,1.25,16.3684210526,17.1052631579,13.7647058824,14.0588235294,6.47368421053,4.31578947368,5.32352941176,3.52941176471,2.31578947368,1.31578947368,1.64705882353,1.11764705882,1.57,0.98
258,23986,21518,2014/2015,26,2015-03-08,FC Barcelona,Rayo Vallecano,0,35,32,35,61,37,31,63,65,45,44,47,63,44,44,51,59,24.4,25.7,598.0,52.0,6,1,19,7,12,3,6,3,10,7,34.0,18.0,26.0,14.5,13.0,5.5,9.75,5.5,4.0,1.0,3.0,1.5,32.4210526316,17.2105263158,24.8823529412,13.8823529412,12.1578947368,5.36842105263,9.20588235294,5.20588235294,3.68421052632,0.947368421053,2.79411764706,1.35294117647,5.25,0.96
259,23978,21518,2014/2015,26,2015-03-09,Cordoba CF,Getafe CF,2,40,53,48,36,40,66,41,52,35,40,52,49,58,42,45,47,24.8,25.1,44.0,48.0,1,2,18,15,4,7,1,3,2,7,15.0,19.5,12.75,14.75,6.0,7.0,4.25,5.25,1.0,1.0,1.0,1.5,13.8947368421,18.5789473684,11.7647058824,14.1176470588,5.47368421053,6.94736842105,4.02941176471,5.23529411765,0.947368421053,1.05263157895,0.941176470588,1.32352941176,1.13,0.76
260,23991,21518,2014/2015,27,2015-03-13,Valencia CF,RC Deportivo de La Coruna,0,30,35,55,51,38,56,38,59,56,46,68,45,38,52,50,59,23.1,25.5,137.0,48.0,2,0,16,5,8,2,6,6,10,12,22.5,19.5,18.0,17.5,9.0,6.0,6.0,6.25,4.0,2.0,2.75,2.0,21.1052631579,18.3157894737,17.0,16.2352941176,8.42105263158,5.52631578947,5.82352941176,5.64705882353,3.84210526316,1.94736842105,2.67647058824,1.88235294118,2.87,0.18
261,23990,21518,2014/2015,27,2015-03-14,RCD Espanyol,Atletico Madrid,1,50,44,40,37,52,60,40,45,47,51,54,52,67,67,37,55,24.6,24.7,55.0,289.0,0,0,7,14,1,6,3,7,3,11,15.0,27.5,14.25,17.5,5.5,9.5,4.0,6.75,2.0,4.0,1.0,3.25,14.2105263158,26.5263157895,12.9705882353,17.7352941176,5.05263157895,9.10526315789,3.79411764706,6.61764705882,1.78947368421,3.78947368421,1.0,3.02941176471,0.20,1.72
262,23994,21518,2014/2015,27,2015-03-14,RC Celta de Vigo,Athletic Bilbao,2,53,62,52,42,59,68,52,65,46,38,37,37,52,68,60,65,23.3,25.2,39.0,110.0,1,2,16,12,5,4,0,4,4,7,17.5,23.0,14.5,20.0,4.5,9.5,3.75,8.25,1.5,3.0,1.25,2.25,17.1052631579,21.3157894737,14.0588235294,18.4411764706,4.31578947368,8.78947368421,3.52941176471,7.55882352941,1.31578947368,2.78947368421,1.11764705882,2.11764705882,1.94,2.81
263,23996,21518,2014/2015,27,2015-03-14,SD Eibar,FC Barcelona,2,62,52,64,37,60,55,56,49,35,32,35,61,37,31,63,65,27.3,24.4,21.0,598.0,0,2,13,12,2,4,6,6,9,10,13.5,34.0,11.25,26.0,6.5,13.0,4.25,9.75,2.5,4.0,1.5,3.0,13.0526315789,32.4210526316,10.7647058824,24.8823529412,6.26315789474,12.1578947368,4.26470588235,9.20588235294,2.36842105263,3.68421052632,1.5,2.79411764706,0.72,1.89
264,23997,21518,2014/2015,27,2015-03-14,Rayo Vallecano,Granada CF,0,45,44,47,63,44,44,51,59,52,37,52,49,67,68,45,64,25.7,24.4,52.0,60.0,3,1,16,11,8,3,3,3,7,5,18.0,15.5,14.5,15.0,5.5,5.0,5.5,4.75,1.0,1.0,1.5,1.0,17.2105263158,14.6315789474,13.8823529412,13.7647058824,5.36842105263,4.84210526316,5.20588235294,4.38235294118,0.947368421053,0.842105263158,1.35294117647,0.823529411765,3.30,1.14
265,23988,21518,2014/2015,27,2015-03-15,Malaga CF,Cordoba CF,0,45,36,50,64,69,69,58,42,40,53,48,36,40,66,41,52,25.6,24.8,62.0,44.0,2,0,19,4,6,2,1,1,5,2,20.0,15.0,17.0,12.75,7.5,6.0,6.5,4.25,2.5,1.0,2.75,1.0,18.6315789474,13.8947368421,15.7647058824,11.7647058824,7.0,5.47368421053,6.0,4.02941176471,2.26315789474,0.947368421053,2.38235294118,0.941176470588,1.64,0.93
266,23992,21518,2014/2015,27,2015-03-15,Sevilla FC,Elche CF,0,65,65,38,38,53,57,49,55,55,69,57,49,53,54,51,58,24.7,24.7,122.0,31.0,3,0,12,14,4,3,7,1,8,2,15.5,13.5,14.75,10.5,5.0,4.0,3.75,3.25,2.0,1.0,1.0,0.75,14.9473684211,12.6315789474,13.8235294118,9.85294117647,4.78947368421,3.52631578947,3.64705882353,2.85294117647,1.84210526316,0.842105263158,1.02941176471,0.647058823529,3.01,0.67
267,23993,21518,2014/2015,27,2015-03-15,UD Almeria,Villarreal CF,1,46,65,40,37,57,54,53,45,35,35,58,51,43,57,51,56,24.1,23.1,25.0,88.0,0,0,10,18,2,7,6,5,6,8,18.0,17.5,12.0,14.75,7.0,7.0,4.25,5.75,3.0,2.5,1.75,1.75,16.8421052632,16.3684210526,11.7352941176,13.7647058824,6.57894736842,6.47368421053,4.26470588235,5.32352941176,2.89473684211,2.31578947368,1.82352941176,1.64705882353,1.34,1.39
268,23995,21518,2014/2015,27,2015-03-15,Real Madrid CF,Levante UD,0,50,41,69,39,68,54,49,65,57,63,52,47,55,61,52,56,23.3,26.8,647.0,47.0,2,0,22,8,6,0,3,0,6,3,29.5,15.0,25.0,14.25,11.5,4.0,9.0,5.75,2.5,1.0,1.75,1.5,28.0526315789,13.9473684211,23.5882352941,13.0882352941,10.7368421053,3.89473684211,8.5,5.11764705882,2.42105263158,1.0,1.73529411765,1.35294117647,2.84,0.58
269,23989,21518,2014/2015,27,2015-03-16,Getafe CF,Real Sociedad,2,35,40,52,49,58,42,45,47,35,36,59,48,60,52,53,65,25.1,24.6,48.0,107.0,0,1,14,10,5,4,3,6,7,9,19.5,19.5,14.75,15.25,7.0,4.0,5.25,4.5,1.0,1.5,1.5,2.0,18.5789473684,18.0526315789,14.1176470588,14.2647058824,6.94736842105,3.89473684211,5.23529411765,4.05882352941,1.05263157895,1.42105263158,1.32352941176,1.73529411765,1.27,0.44
270,24001,21518,2014/2015,28,2015-03-20,Elche CF,Valencia CF,2,51,48,57,49,53,54,51,58,35,35,58,49,37,51,45,53,24.7,23.1,31.0,137.0,0,4,7,10,1,5,1,6,2,10,13.5,22.5,10.5,18.0,4.0,9.0,3.25,6.0,1.0,4.0,0.75,2.75,12.6315789474,21.1052631579,9.85294117647,17.0,3.52631578947,8.42105263158,2.85294117647,5.82352941176,0.842105263158,3.84210526316,0.647058823529,2.67647058824,0.25,2.40
271,23999,21518,2014/2015,28,2015-03-21,Atletico Madrid,Getafe CF,0,57,50,49,49,61,62,42,52,34,38,49,43,55,39,42,49,24.7,25.1,289.0,48.0,2,0,15,5,6,1,7,3,11,7,27.5,19.5,17.5,14.75,9.5,7.0,6.75,5.25,4.0,1.0,3.25,1.5,26.5263157895,18.5789473684,17.7352941176,14.1176470588,9.10526315789,6.94736842105,6.61764705882,5.23529411765,3.78947368421,1.05263157895,3.02941176471,1.32352941176,2.10,0.26
272,24003,21518,2014/2015,28,2015-03-21,Athletic Bilbao,UD Almeria,0,46,39,36,49,50,60,57,50,46,65,40,37,57,54,53,45,25.2,24.1,110.0,25.0,2,1,19,7,6,1,4,6,7,6,23.0,18.0,20.0,12.0,9.5,7.0,8.25,4.25,3.0,3.0,2.25,1.75,21.3157894737,16.8421052632,18.4411764706,11.7352941176,8.78947368421,6.57894736842,7.55882352941,4.26470588235,2.78947368421,2.89473684211,2.11764705882,1.82352941176,1.44,0.35
273,24004,21518,2014/2015,28,2015-03-21,Levante UD,RC Celta de Vigo,2,62,65,65,36,71,42,33,42,55,38,50,55,41,48,55,59,26.8,23.3,47.0,39.0,0,1,9,17,3,5,0,0,3,4,15.0,17.5,14.25,14.5,4.0,4.5,5.75,3.75,1.0,1.5,1.5,1.25,13.9473684211,17.1052631579,13.0882352941,14.0588235294,3.89473684211,4.31578947368,5.11764705882,3.52941176471,1.0,1.31578947368,1.35294117647,1.11764705882,0.43,2.92
274,24006,21518,2014/2015,28,2015-03-21,Granada CF,SD Eibar,1,57,59,51,48,61,63,45,62,62,52,52,37,59,55,56,49,24.4,27.3,60.0,21.0,0,0,17,4,4,1,3,6,5,9,15.5,13.5,15.0,11.25,5.0,6.5,4.75,4.25,1.0,2.5,1.0,1.5,14.6315789474,13.0526315789,13.7647058824,10.7647058824,4.84210526316,6.26315789474,4.38235294118,4.26470588235,0.842105263158,2.36842105263,0.823529411765,1.5,0.71,0.29
275,24007,21518,2014/2015,28,2015-03-21,Rayo Vallecano,Malaga CF,0,29,44,47,54,44,44,52,63,42,36,50,47,41,40,37,52,25.7,25.6,52.0,62.0,1,0,11,6,2,2,3,1,7,5,18.0,20.0,14.5,17.0,5.5,7.5,5.5,6.5,1.0,2.5,1.5,2.75,17.2105263158,18.6315789474,13.8823529412,15.7647058824,5.36842105263,7.0,5.20588235294,6.0,0.947368421053,2.26315789474,1.35294117647,2.38235294118,0.58,0.79
276,23998,21518,2014/2015,28,2015-03-22,Real Sociedad,Cordoba CF,0,60,50,52,49,54,60,53,53,53,48,57,38,55,59,39,52,24.6,24.8,107.0,44.0,3,1,19,11,3,6,6,1,9,2,19.5,15.0,15.25,12.75,4.0,6.0,4.5,4.25,1.5,1.0,2.0,1.0,18.0526315789,13.8947368421,14.2647058824,11.7647058824,3.89473684211,5.47368421053,4.05882352941,4.02941176471,1.42105263158,0.947368421053,1.73529411765,0.941176470588,1.48,0.66
277,24000,21518,2014/2015,28,2015-03-22,RC Deportivo de La Coruna,RCD Espanyol,1,53,47,55,45,38,52,50,59,50,44,40,37,52,60,40,45,25.5,24.6,48.0,55.0,0,0,14,7,1,2,6,3,12,3,19.5,15.0,17.5,14.25,6.0,5.5,6.25,4.0,2.0,2.0,2.0,1.0,18.3157894737,14.2105263158,16.2352941176,12.9705882353,5.52631578947,5.05263157895,5.64705882353,3.79411764706,1.94736842105,1.78947368421,1.88235294118,1.0,0.90,1.55
278,24002,21518,2014/2015,28,2015-03-22,Villarreal CF,Sevilla FC,2,48,36,55,47,36,52,48,44,53,53,60,42,53,52,48,59,23.1,24.7,88.0,122.0,0,2,23,9,5,5,5,7,8,8,17.5,15.5,14.75,14.75,7.0,5.0,5.75,3.75,2.5,2.0,1.75,1.0,16.3684210526,14.9473684211,13.7647058824,13.8235294118,6.47368421053,4.78947368421,5.32352941176,3.64705882353,2.31578947368,1.84210526316,1.64705882353,1.02941176471,1.99,0.56
279,24005,21518,2014/2015,28,2015-03-22,FC Barcelona,Real Madrid CF,0,36,51,56,61,36,49,65,65,50,46,63,52,61,41,60,63,24.4,23.3,598.0,647.0,2,1,17,13,5,4,6,3,10,6,34.0,29.5,26.0,25.0,13.0,11.5,9.75,9.0,4.0,2.5,3.0,1.75,32.4210526316,28.0526315789,24.8823529412,23.5882352941,12.1578947368,10.7368421053,9.20588235294,8.5,3.68421052632,2.42105263158,2.79411764706,1.73529411765,2.33,1.70
280,24017,21518,2014/2015,29,2015-04-03,SD Eibar,Rayo Vallecano,2,62,52,52,37,59,55,56,49,29,44,47,54,44,44,52,63,27.3,25.7,21.0,52.0,1,2,12,13,4,8,6,3,9,7,13.5,18.0,11.25,14.5,6.5,5.5,4.25,5.5,2.5,1.0,1.5,1.5,13.0526315789,17.2105263158,10.7647058824,13.8823529412,6.26315789474,5.36842105263,4.26470588235,5.20588235294,2.36842105263,0.947368421053,1.5,1.35294117647,1.32,1.33
281,24008,21518,2014/2015,29,2015-04-04,Malaga CF,Real Sociedad,1,42,36,50,47,41,40,37,52,60,50,52,49,54,60,53,53,25.6,24.6,62.0,107.0,1,1,13,9,6,3,1,6,5,9,20.0,19.5,17.0,15.25,7.5,4.0,6.5,4.5,2.5,1.5,2.75,2.0,18.6315789474,18.0526315789,15.7647058824,14.2647058824,7.0,3.89473684211,6.0,4.05882352941,2.26315789474,1.42105263158,2.38235294118,1.73529411765,1.94,0.43
282,24009,21518,2014/2015,29,2015-04-04,Cordoba CF,Atletico Madrid,2,53,48,57,38,55,59,39,52,57,50,49,49,61,62,42,52,24.8,24.7,44.0,289.0,0,2,11,8,2,4,1,7,2,11,15.0,27.5,12.75,17.5,6.0,9.5,4.25,6.75,1.0,4.0,1.0,3.25,13.8947368421,26.5263157895,11.7647058824,17.7352941176,5.47368421053,9.10526315789,4.02941176471,6.61764705882,0.947368421053,3.78947368421,0.941176470588,3.02941176471,0.48,1.19
283,24013,21518,2014/2015,29,2015-04-04,Sevilla FC,Athletic Bilbao,0,53,53,60,42,53,52,48,59,46,39,36,49,50,60,57,50,24.7,25.2,122.0,110.0,2,0,9,14,5,2,7,4,8,7,15.5,23.0,14.75,20.0,5.0,9.5,3.75,8.25,2.0,3.0,1.0,2.25,14.9473684211,21.3157894737,13.8235294118,18.4411764706,4.78947368421,8.78947368421,3.64705882353,7.55882352941,1.84210526316,2.78947368421,1.02941176471,2.11764705882,1.36,0.48
284,24014,21518,2014/2015,29,2015-04-04,UD Almeria,Levante UD,2,46,65,40,37,57,54,53,45,62,65,65,36,71,42,33,42,24.1,26.8,25.0,47.0,1,4,9,15,3,5,6,0,6,3,18.0,15.0,12.0,14.25,7.0,4.0,4.25,5.75,3.0,1.0,1.75,1.5,16.8421052632,13.9473684211,11.7352941176,13.0882352941,6.57894736842,3.89473684211,4.26470588235,5.11764705882,2.89473684211,1.0,1.82352941176,1.35294117647,1.35,2.51
285,24010,21518,2014/2015,29,2015-04-05,Getafe CF,RC Deportivo de La Coruna,0,34,38,49,43,55,39,42,49,53,47,55,45,38,52,50,59,25.1,25.5,48.0,48.0,2,1,11,9,4,2,3,6,7,12,19.5,19.5,14.75,17.5,7.0,6.0,5.25,6.25,1.0,2.0,1.5,2.0,18.5789473684,18.3157894737,14.1176470588,16.2352941176,6.94736842105,5.52631578947,5.23529411765,5.64705882353,1.05263157895,1.94736842105,1.32352941176,1.88235294118,1.29,1.17
286,24012,21518,2014/2015,29,2015-04-05,Valencia CF,Villarreal CF,1,35,35,58,49,37,51,45,53,48,36,55,47,36,52,48,44,23.1,23.1,137.0,88.0,0,0,13,5,3,2,6,5,10,8,22.5,17.5,18.0,14.75,9.0,7.0,6.0,5.75,4.0,2.5,2.75,1.75,21.1052631579,16.3684210526,17.0,13.7647058824,8.42105263158,6.47368421053,5.82352941176,5.32352941176,3.84210526316,2.31578947368,2.67647058824,1.64705882353,1.28,0.28
287,24015,21518,2014/2015,29,2015-04-05,RC Celta de Vigo,FC Barcelona,2,55,38,50,55,41,48,55,59,36,51,56,61,36,49,65,65,23.3,24.4,39.0,598.0,0,1,7,12,1,3,0,6,4,10,17.5,34.0,14.5,26.0,4.5,13.0,3.75,9.75,1.5,4.0,1.25,3.0,17.1052631579,32.4210526316,14.0588235294,24.8823529412,4.31578947368,12.1578947368,3.52941176471,9.20588235294,1.31578947368,3.68421052632,1.11764705882,2.79411764706,0.65,1.98
288,24016,21518,2014/2015,29,2015-04-05,Real Madrid CF,Granada CF,0,50,46,63,52,61,41,60,63,57,59,51,48,61,63,45,62,23.3,24.4,647.0,60.0,9,1,29,11,11,6,3,3,6,5,29.5,15.5,25.0,15.0,11.5,5.0,9.0,4.75,2.5,1.0,1.75,1.0,28.0526315789,14.6315789474,23.5882352941,13.7647058824,10.7368421053,4.84210526316,8.5,4.38235294118,2.42105263158,0.842105263158,1.73529411765,0.823529411765,6.61,0.60
289,24011,21518,2014/2015,29,2015-04-06,RCD Espanyol,Elche CF,1,50,44,40,37,52,60,40,45,51,48,57,49,53,54,51,58,24.6,24.7,55.0,31.0,1,1,5,8,3,2,3,1,3,2,15.0,13.5,14.25,10.5,5.5,4.0,4.0,3.25,2.0,1.0,1.0,0.75,14.2105263158,12.6315789474,12.9705882353,9.85294117647,5.05263157895,3.52631578947,3.79411764706,2.85294117647,1.78947368421,0.842105263158,1.0,0.647058823529,0.54,0.51
290,24028,21518,2014/2015,30,2015-04-07,Atletico Madrid,Real Sociedad,0,57,50,49,49,61,62,42,52,60,50,52,49,54,60,53,53,24.7,24.6,289.0,107.0,2,0,12,9,3,2,7,6,11,9,27.5,19.5,17.5,15.25,9.5,4.0,6.75,4.5,4.0,1.5,3.25,2.0,26.5263157895,18.0526315789,17.7352941176,14.2647058824,9.10526315789,3.89473684211,6.61764705882,4.05882352941,3.78947368421,1.42105263158,3.02941176471,1.73529411765,1.34,0.44
291,24033,21518,2014/2015,30,2015-04-07,Levante UD,Sevilla FC,2,62,65,65,36,71,42,33,42,53,53,60,42,53,52,48,59,26.8,24.7,47.0,122.0,1,2,19,12,6,5,0,7,3,8,15.0,15.5,14.25,14.75,4.0,5.0,5.75,3.75,1.0,2.0,1.5,1.0,13.9473684211,14.9473684211,13.0882352941,13.8235294118,3.89473684211,4.78947368421,5.11764705882,3.64705882353,1.0,1.84210526316,1.35294117647,1.02941176471,1.96,1.50
292,24037,21518,2014/2015,30,2015-04-07,SD Eibar,Malaga CF,0,62,52,52,37,59,55,56,49,42,36,50,47,41,40,37,52,27.3,25.6,21.0,62.0,1,0,8,14,5,4,6,1,9,5,13.5,20.0,11.25,17.0,6.5,7.5,4.25,6.5,2.5,2.5,1.5,2.75,13.0526315789,18.6315789474,10.7647058824,15.7647058824,6.26315789474,7.0,4.26470588235,6.0,2.36842105263,2.26315789474,1.5,2.38235294118,0.79,0.43
293,24029,21518,2014/2015,30,2015-04-08,RC Deportivo de La Coruna,Cordoba CF,1,53,47,55,45,38,52,50,59,53,48,57,38,55,59,39,52,25.5,24.8,48.0,44.0,1,1,8,16,2,7,6,1,12,2,19.5,15.0,17.5,12.75,6.0,6.0,6.25,4.25,2.0,1.0,2.0,1.0,18.3157894737,13.8947368421,16.2352941176,11.7647058824,5.52631578947,5.47368421053,5.64705882353,4.02941176471,1.94736842105,0.947368421053,1.88235294118,0.941176470588,0.47,1.37
294,24034,21518,2014/2015,30,2015-04-08,FC Barcelona,UD Almeria,0,36,51,56,61,36,49,65,65,46,65,40,37,57,54,53,45,24.4,24.1,598.0,25.0,4,0,19,6,12,3,6,6,10,6,34.0,18.0,26.0,12.0,13.0,7.0,9.75,4.25,4.0,3.0,3.0,1.75,32.4210526316,16.8421052632,24.8823529412,11.7352941176,12.1578947368,6.57894736842,9.20588235294,4.26470588235,3.68421052632,2.89473684211,2.79411764706,1.82352941176,1.72,0.27
295,24035,21518,2014/2015,30,2015-04-08,Granada CF,RC Celta de Vigo,1,57,59,51,48,61,63,45,62,55,38,50,55,41,48,55,59,24.4,23.3,60.0,39.0,1,1,8,12,3,4,3,0,5,4,15.5,17.5,15.0,14.5,5.0,4.5,4.75,3.75,1.0,1.5,1.0,1.25,14.6315789474,17.1052631579,13.7647058824,14.0588235294,4.84210526316,4.31578947368,4.38235294118,3.52941176471,0.842105263158,1.31578947368,0.823529411765,1.11764705882,2.01,1.05
296,24036,21518,2014/2015,30,2015-04-08,Rayo Vallecano,Real Madrid CF,2,29,44,47,54,44,44,52,63,50,46,63,52,61,41,60,63,25.7,23.3,52.0,647.0,0,2,20,17,8,5,3,3,7,6,18.0,29.5,14.5,25.0,5.5,11.5,5.5,9.0,1.0,2.5,1.5,1.75,17.2105263158,28.0526315789,13.8823529412,23.5882352941,5.36842105263,10.7368421053,5.20588235294,8.5,0.947368421053,2.42105263158,1.35294117647,1.73529411765,1.20,1.94
297,24030,21518,2014/2015,30,2015-04-09,Elche CF,Getafe CF,2,51,48,57,49,53,54,51,58,34,38,49,43,55,39,42,49,24.7,25.1,31.0,48.0,0,1,16,9,2,4,1,3,2,7,13.5,19.5,10.5,14.75,4.0,7.0,3.25,5.25,1.0,1.0,0.75,1.5,12.6315789474,18.5789473684,9.85294117647,14.1176470588,3.52631578947,6.94736842105,2.85294117647,5.23529411765,0.842105263158,1.05263157895,0.647058823529,1.32352941176,0.55,1.01
298,24031,21518,2014/2015,30,2015-04-09,Villarreal CF,RCD Espanyol,2,48,36,55,47,36,52,48,44,50,44,40,37,52,60,40,45,23.1,24.6,88.0,55.0,0,3,7,14,2,4,5,3,8,3,17.5,15.0,14.75,14.25,7.0,5.5,5.75,4.0,2.5,2.0,1.75,1.0,16.3684210526,14.2105263158,13.7647058824,12.9705882353,6.47368421053,5.05263157895,5.32352941176,3.79411764706,2.31578947368,1.78947368421,1.64705882353,1.0,0.26,1.99
299,24032,21518,2014/2015,30,2015-04-09,Athletic Bilbao,Valencia CF,1,46,39,36,49,50,60,57,50,35,35,58,49,37,51,45,53,25.2,23.1,110.0,137.0,1,1,12,7,4,4,4,6,7,10,23.0,22.5,20.0,18.0,9.5,9.0,8.25,6.0,3.0,4.0,2.25,2.75,21.3157894737,21.1052631579,18.4411764706,17.0,8.78947368421,8.42105263158,7.55882352941,5.82352941176,2.78947368421,3.84210526316,2.11764705882,2.67647058824,1.71,1.13
300,24038,21518,2014/2015,31,2015-04-11,Malaga CF,Atletico Madrid,1,42,36,50,47,41,40,37,52,57,50,49,49,61,62,42,52,25.6,24.7,62.0,289.0,2,2,11,11,3,5,1,7,5,11,20.0,27.5,17.0,17.5,7.5,9.5,6.5,6.75,2.5,4.0,2.75,3.25,18.6315789474,26.5263157895,15.7647058824,17.7352941176,7.0,9.10526315789,6.0,6.61764705882,2.26315789474,3.78947368421,2.38235294118,3.02941176471,0.67,2.53
301,24044,21518,2014/2015,31,2015-04-11,Sevilla FC,FC Barcelona,1,53,53,60,42,53,52,48,59,36,51,56,61,36,49,65,65,24.7,24.4,122.0,598.0,2,2,11,17,2,7,7,6,8,10,15.5,34.0,14.75,26.0,5.0,13.0,3.75,9.75,2.0,4.0,1.0,3.0,14.9473684211,32.4210526316,13.8235294118,24.8823529412,4.78947368421,12.1578947368,3.64705882353,9.20588235294,1.84210526316,3.68421052632,1.02941176471,2.79411764706,1.27,1.89
302,24045,21518,2014/2015,31,2015-04-11,UD Almeria,Granada CF,0,46,65,40,37,57,54,53,45,57,59,51,48,61,63,45,62,24.1,24.4,25.0,60.0,3,0,17,15,9,3,6,3,6,5,18.0,15.5,12.0,15.0,7.0,5.0,4.25,4.75,3.0,1.0,1.75,1.0,16.8421052632,14.6315789474,11.7352941176,13.7647058824,6.57894736842,4.84210526316,4.26470588235,4.38235294118,2.89473684211,0.842105263158,1.82352941176,0.823529411765,2.51,1.67
303,24046,21518,2014/2015,31,2015-04-11,RC Celta de Vigo,Rayo Vallecano,0,55,38,50,55,41,48,55,59,29,44,47,54,44,44,52,63,23.3,25.7,39.0,52.0,6,1,17,12,10,4,0,3,4,7,17.5,18.0,14.5,14.5,4.5,5.5,3.75,5.5,1.5,1.0,1.25,1.5,17.1052631579,17.2105263158,14.0588235294,13.8823529412,4.31578947368,5.36842105263,3.52941176471,5.20588235294,1.31578947368,0.947368421053,1.11764705882,1.35294117647,6.86,0.96
304,24047,21518,2014/2015,31,2015-04-11,Real Madrid CF,SD Eibar,0,50,46,63,52,61,41,60,63,62,52,52,37,59,55,56,49,23.3,27.3,647.0,21.0,3,0,24,4,13,2,3,6,6,9,29.5,13.5,25.0,11.25,11.5,6.5,9.0,4.25,2.5,2.5,1.75,1.5,28.0526315789,13.0526315789,23.5882352941,10.7647058824,10.7368421053,6.26315789474,8.5,4.26470588235,2.42105263158,2.36842105263,1.73529411765,1.5,2.99,0.14
305,24039,21518,2014/2015,31,2015-04-12,Real Sociedad,RC Deportivo de La Coruna,1,60,50,52,49,54,60,53,53,53,47,55,45,38,52,50,59,24.6,25.5,107.0,48.0,2,2,9,16,4,5,6,6,9,12,19.5,19.5,15.25,17.5,4.0,6.0,4.5,6.25,1.5,2.0,2.0,2.0,18.0526315789,18.3157894737,14.2647058824,16.2352941176,3.89473684211,5.52631578947,4.05882352941,5.64705882353,1.42105263158,1.94736842105,1.73529411765,1.88235294118,1.01,1.98
306,24040,21518,2014/2015,31,2015-04-12,Cordoba CF,Elche CF,2,53,48,57,38,55,59,39,52,51,48,57,49,53,54,51,58,24.8,24.7,44.0,31.0,0,2,14,7,2,3,1,1,2,2,15.0,13.5,12.75,10.5,6.0,4.0,4.25,3.25,1.0,1.0,1.0,0.75,13.8947368421,12.6315789474,11.7647058824,9.85294117647,5.47368421053,3.52631578947,4.02941176471,2.85294117647,0.947368421053,0.842105263158,0.941176470588,0.647058823529,1.00,1.18
307,24041,21518,2014/2015,31,2015-04-12,Getafe CF,Villarreal CF,1,34,38,49,43,55,39,42,49,48,36,55,47,36,52,48,44,25.1,23.1,48.0,88.0,1,1,12,9,2,4,3,5,7,8,19.5,17.5,14.75,14.75,7.0,7.0,5.25,5.75,1.0,2.5,1.5,1.75,18.5789473684,16.3684210526,14.1176470588,13.7647058824,6.94736842105,6.47368421053,5.23529411765,5.32352941176,1.05263157895,2.31578947368,1.32352941176,1.64705882353,1.42,1.11
308,24042,21518,2014/2015,31,2015-04-12,RCD Espanyol,Athletic Bilbao,0,50,44,40,37,52,60,40,45,46,39,36,49,50,60,57,50,24.6,25.2,55.0,110.0,1,0,5,10,1,2,3,4,3,7,15.0,23.0,14.25,20.0,5.5,9.5,4.0,8.25,2.0,3.0,1.0,2.25,14.2105263158,21.3157894737,12.9705882353,18.4411764706,5.05263157895,8.78947368421,3.79411764706,7.55882352941,1.78947368421,2.78947368421,1.0,2.11764705882,0.51,0.27
309,24043,21518,2014/2015,31,2015-04-13,Valencia CF,Levante UD,0,35,35,58,49,37,51,45,53,62,65,65,36,71,42,33,42,23.1,26.8,137.0,47.0,3,0,13,11,5,1,6,0,10,3,22.5,15.0,18.0,14.25,9.0,4.0,6.0,5.75,4.0,1.0,2.75,1.5,21.1052631579,13.9473684211,17.0,13.0882352941,8.42105263158,3.89473684211,5.82352941176,5.11764705882,3.84210526316,1.0,2.67647058824,1.35294117647,0.82,0.34
310,24052,21518,2014/2015,32,2015-04-17,Levante UD,RCD Espanyol,1,62,65,65,36,71,42,33,42,50,44,40,37,52,60,40,45,26.8,24.6,47.0,55.0,2,2,13,12,3,6,0,3,3,3,15.0,15.0,14.25,14.25,4.0,5.5,5.75,4.0,1.0,2.0,1.5,1.0,13.9473684211,14.2105263158,13.0882352941,12.9705882353,3.89473684211,5.05263157895,5.11764705882,3.79411764706,1.0,1.78947368421,1.35294117647,1.0,1.05,1.73
